,Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time
164,浦东,书院镇,丽泽梅傲苑,129,1000元/月 (季付价),中楼层/6层,3室2厅,南,2个月前,1~2年,无,免费使用,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/36093f4f-74f9-4dfa-b401-b1c30d5baf7f.jpg.780x439.jpg,2019-07-13 03:14:28
165,浦东,书院镇,丽泽梅傲苑,129,1000元/月 (季付价),中楼层/6层,3室2厅,南,2个月前,1~2年,无,免费使用,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/36093f4f-74f9-4dfa-b401-b1c30d5baf7f.jpg.780x439.jpg,2019-07-13 03:14:35
166,浦东,书院镇,书院一号公寓,66,1600元/月 (季付价),高楼层/13层,1室1厅,南,2个月前,1年以内,有,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload28d717ee-cbe8-48ba-a214-331dc199599b.jpg.780x439.jpg,2019-07-13 03:14:42
167,浦东,书院镇,书院一号公寓,66,1600元/月 (季付价),高楼层/13层,1室1厅,南,2个月前,1年以内,有,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload28d717ee-cbe8-48ba-a214-331dc199599b.jpg.780x439.jpg,2019-07-13 03:14:48
168,虹口,凉城,广中一村,46,3500元/月 ,高楼层/7层,2室0厅,南,21天前,暂无数据,无,暂无数据,民水,民电,2,420,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/2180dcf3bd5c6386d3a947a5ea479c34/screenshot/1561184928_0/pc0_xzLllyGVK.jpg.q_70.jpg,2019-07-13 03:14:55
169,虹口,凉城,广中一村,46,3500元/月 ,高楼层/7层,2室0厅,南,21天前,暂无数据,无,暂无数据,民水,民电,2,420,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/2180dcf3bd5c6386d3a947a5ea479c34/screenshot/1561184928_0/pc0_xzLllyGVK.jpg.q_70.jpg,2019-07-13 03:15:02
170,徐汇,万体馆,龙山新村,50,4000元/月 (季付价),中楼层/5层,2室1厅,南,23天前,暂无数据,无,暂无数据,民水,民电,5,55,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/6b8520a8-13fe-4cda-9e5f-698dd25ec6e1.jpg.780x439.jpg,2019-07-13 03:15:08
171,徐汇,万体馆,龙山新村,50,4000元/月 (季付价),中楼层/5层,2室1厅,南,23天前,暂无数据,无,暂无数据,民水,民电,5,55,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/6b8520a8-13fe-4cda-9e5f-698dd25ec6e1.jpg.780x439.jpg,2019-07-13 03:15:15
172,奉贤,海湾,绿地香颂(奉贤)(公寓),62,1000元/月 ,中楼层/8层,1室1厅,东南,2个月前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/5674488404bc7925dae01263abc89b3c/screenshot/1558408083_9/pc0_LL0XXKukJ.jpg.q_70.jpg,2019-07-13 03:15:22
173,奉贤,海湾,绿地香颂(奉贤)(公寓),62,1000元/月 ,中楼层/8层,1室1厅,东南,2个月前,暂无数据,有,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/5674488404bc7925dae01263abc89b3c/screenshot/1558408083_9/pc0_LL0XXKukJ.jpg.q_70.jpg,2019-07-13 03:15:28
174,闵行,老闵行,昆阳小区,45,1750元/月 ,中楼层/5层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,176,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/e9e06d8c-a842-413e-a1cf-6612da0e9f15.png.780x439.jpg,2019-07-13 03:15:35
175,闵行,老闵行,昆阳小区,45,1750元/月 ,中楼层/5层,1室1厅,南,1个月前,暂无数据,无,暂无数据,民水,民电,2,176,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/e9e06d8c-a842-413e-a1cf-6612da0e9f15.png.780x439.jpg,2019-07-13 03:15:42
176,徐汇,徐家汇,肇嘉浜路853弄,40,4300元/月 (季付价),低楼层/6层,1室1厅,南,12天前,1年以内,无,暂无数据,民水,民电,4,347,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/8a4f7cec-bc47-4428-8d38-ca0256be1512.jpg.780x439.jpg,2019-07-13 03:15:49
177,徐汇,徐家汇,肇嘉浜路853弄,40,4300元/月 (季付价),低楼层/6层,1室1厅,南,12天前,1年以内,无,暂无数据,民水,民电,4,347,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/8a4f7cec-bc47-4428-8d38-ca0256be1512.jpg.780x439.jpg,2019-07-13 03:15:55
178,虹口,临平路,瑞虹新城怡庭,40,1300元/月 ,地下室/2层,1室0厅,南,1个月前,暂无数据,有,暂无数据,暂无数据,暂无数据,4,341,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/64f9ee35-0c86-49a1-bb70-fd3359ee5801.jpg.780x439.jpg,2019-07-13 03:16:02
179,虹口,临平路,瑞虹新城怡庭,40,1300元/月 ,地下室/2层,1室0厅,南,1个月前,暂无数据,有,暂无数据,暂无数据,暂无数据,4,341,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/64f9ee35-0c86-49a1-bb70-fd3359ee5801.jpg.780x439.jpg,2019-07-13 03:16:09
